34523:3176,40,2703,2162,1069,875,3632,967,1930,2275
34527:226,986,780,3137,5767,731,18867,1884,754,2967
34529:302,654,76,58,650,8,65,84,29,518
34541:873,931,1276,431,3476,1352,219,718,4697,1709
34552:924,669,40,2703,2162,225,1069,875,3632,967
34553:17,302,654,76,58,616,650,8,65,84
34579:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
34594:8168,168,40,2703,2162,719,1069,2318,875,3632
34603:866,361,238,709,262,698,500,901,2139,409
34628:40,2703,2162,1069,875,3632,967,1930,2275,535
34632:224,17,302,654,76,58,616,650,8,65
34681:873,40,931,2703,2162,1276,431,1069,875,3632
34697:40543,1352,3704,1709,3307,4444,4825,605,2110,6379
34698:17,302,654,76,58,616,650,8,65,84
34702:17,302,654,76,58,616,866,650,8,65
34703:669,40,2703,2162,1069,875,3632,967,1930,2275
34709:40,2703,2162,1069,875,3632,967,1930,2275,347
34710:17,302,654,76,58,616,866,650,8,65
34717:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
34740:654,2097,302,654,76,616,650,8,65,84
34741:40,2703,2162,1069,875,3632,967,1930,2275,535
34742:17,302,654,76,58,616,866,650,8,65
34753:669,225,1744,710,441,1002,924,46215,7680,4292
34794:17,302,654,76,58,616,650,8,65,84
34820:496,17,302,654,76,58,616,866,650,8
34833:866,361,238,709,262,698,500,901,2139,409
34837:826,40,2703,2162,1069,875,3632,967,1930,2275
34839:873,168,931,719,1276,431,2318,3476,1205,1539
34868:2059,17,302,654,76,58,616,650,8,65
34885:40,2703,2162,1744,1069,710,875,441,1002,3632
34895:96,40,2703,2162,1069,875,3632,967,1930,2275
34896:24854,40,2703,2162,1069,875,3632,967,1930,2275
34901:873,40,931,2703,2162,1276,431,1069,875,117
34906:37048,40,2703,2162,1069,875,3632,967,1930,2275
34917:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
34936:873,931,1276,431,3476,1539,219,718,4697,8066
34973:866,361,238,709,262,698,500,901,2139,409
34974:17,654,76,616,866,650,8,65,84,29
34976:5582,40,2703,2162,1069,875,3632,967,1930,2275
34978:17,302,654,76,58,616,650,8,65,84
35005:17,302,654,76,58,616,866,650,8,65
35021:17,302,654,76,58,616,650,8,65,84
35026:4953,40,2703,2162,1069,875,3632,967,1930,2275
35086:60900,40,2703,2162,1069,875,3632,967,1930,2275
35087:17,302,654,76,616,866,8,65,84,29
35092:17,302,654,76,58,616,650,8,65,84
35127:40,2703,2162,1069,875,3632,967,1930,2275,535
35150:17,302,654,76,58,616,650,8,65,84
35151:650,17,302,654,76,58,616,650,8,65
35166:40,2703,2162,1069,875,3632,967,1930,2275,535
35167:40,2703,2162,1069,875,3632,967,1930,2275,535
35176:40,2703,2162,1069,875,3632,967,1930,2275,535
35211:873,931,1276,431,3476,1539,219,718,4697,8066
35212:866,361,238,709,262,698,500,901,2139,409
35214:866,669,361,238,709,262,698,500,901,2139
35229:7680,40,2703,2162,1069,875,3632,967,1930,2275
35231:17,302,654,76,58,616,650,8,65,84
35241:1744,710,441,1002,46215,3976,4513,3506,1145,1340
35244:155,17,302,654,76,58,616,650,8,65
35251:17,302,654,76,58,616,650,8,65,84
35255:2848,40,2703,2162,1069,875,3632,967,1930,2275
35274:12022,40,2703,2162,1069,875,3632,967,1930,2275
35275:4459,866,361,238,709,262,698,500,901,2139
35289:7859,4755,1527,2880,10041,1712,6434,1206,5624,12990
35296:616,40,2703,2162,1069,875,3632,967,1930,2275
35297:3003,848,2593,6846,9877,4455,12699,10463,3926,40596
35311:40,2703,2162,1069,875,3632,967,1930,2275,535
35332:17,302,654,76,58,616,650,8,65,84
35348:17,302,654,76,58,650,8,65,84,29
35365:302,654,76,58,616,650,65,84,29,224
35380:17,302,76,58,650,8,65,84,29,518
35429:17,302,654,76,58,616,650,8,65,84
35448:17,302,654,76,58,616,866,650,8,65
35456:2816,1131,22,1957,814,3661,3842,4481,106,370
35495:2059,17,302,654,76,58,616,650,8,65
35510:189,3172,3737,7021,19871,3672,10492,17567,3992,17646
35518:873,931,1276,431,3476,1539,219,718,4697,8066
35525:81,986,780,3137,5767,731,18867,1884,754,2967
35558:225,924,7680,4292,415,6559,2983,98,1989,11008
35572:17,302,654,76,58,616,650,8,65,84
35574:17,302,654,76,58,616,650,8,65,84
35576:866,40,2703,2162,1069,875,3632,967,1930,2275
35582:17,302,654,76,58,616,866,650,8,65
35593:866,361,238,709,262,698,500,901,2139,409
35623:17,302,654,76,58,616,650,8,65,84
35676:311,5975,11626,3034,13420,7622,7926,603,1758,13341
35688:17,302,654,76,58,616,650,8,65,84
35690:866,866,361,238,709,262,698,500,901,2139
35691:866,40,2703,2162,1069,875,3632,967,1930,2275
35730:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
35746:22572,17,302,654,76,58,616,650,8,65
35757:17,302,654,76,58,616,650,8,65,84
35771:1806,16882,17,302,654,76,58,616,650,8
35788:16804,40,2703,2162,1069,875,3632,967,1930,2275
35806:17,302,654,76,58,616,650,8,65,84
35820:40,2703,2162,1069,875,3632,967,1930,2275,535
35826:829,17,302,654,76,58,616,650,8,65
35850:17,302,654,76,58,616,650,8,65,84
35859:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
35893:709,866,361,238,709,262,698,500,901,2139
35900:17,302,654,76,58,616,650,8,65,84
35901:239,40,2703,2162,1069,875,3632,967,1930,2275
35932:866,361,238,709,262,698,500,901,2139,409
35941:302,654,76,58,616,650,8,65,84,29
35969:168,40,2703,2162,719,1069,2318,875,3632,967
35970:17,302,654,76,58,616,650,8,65,84
35982:81,226,40,2703,2162,780,1069,875,3137,3632
35989:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
35990:48724,669,873,40,931,2703,2162,225,1276,431
35999:11626,40,2703,2162,1069,875,3632,967,1930,2275
36064:669,40,2703,2162,1069,875,3632,967,1930,2275
36123:40,2162,1069,875,3632,967,1930,2275,535,375
36135:17,302,654,58,616,650,8,65,84,29
36176:3137,40,2703,2162,1069,875,3632,967,1930,2275
36179:17,302,654,76,58,616,650,8,65,84
36185:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
36193:3157,866,361,238,709,262,698,500,901,2139
36196:224,40,2703,2162,1069,875,3632,967,1930,2275
36210:59826,5145,2048,4600,13894,26191,1477,13192,14010,9497
36216:117,774,533,311,176,5975,2579,4339,8772,1966
36221:963,40,2703,2162,1069,875,3632,967,1930,2275
36225:30317,40,2703,2162,1069,875,3632,967,1930,2275
36242:226,40,2703,2162,1069,875,3632,967,1930,2275
36258:7851,347,6901,6545,3176,2092,2312,18287,3148,1787
36261:224,17,302,654,76,58,616,650,8,65
36268:669,225,924,7680,4292,415,6559,2983,98,1989
36313:17,302,654,76,58,616,650,8,65,84
36315:17,302,654,76,58,616,650,8,65,84
36319:1744,710,441,1002,46215,3976,4513,3506,1145,1340
36330:17,302,654,76,58,616,650,8,65,84
36342:17,302,654,76,58,616,866,650,8,65
36355:873,40,931,2703,2162,1276,431,1069,875,3632
36358:17,302,654,76,58,616,866,650,8,65
36375:866,361,238,709,262,698,500,901,2139,409
36385:168,719,2318,1205,2715,4308,1460,5738,1326,2068
36393:60311,40,2703,2162,1069,875,3632,967,1930,2275
36418:68687,40,2703,2162,1069,875,3632,967,1930,2275
36419:226,986,780,3137,5767,731,18867,1884,754,2967
36420:14129,17,302,654,76,58,616,866,650,8
36468:17,302,654,76,58,616,866,650,8,65
36470:17,302,654,76,58,616,866,650,8,65
36471:866,361,238,709,262,698,500,901,2139,409
36488:669,225,924,7680,4292,415,6559,2983,98,1989
36499:866,361,238,709,262,698,500,901,2139,409
36508:40,2703,2162,1069,875,3632,967,2275,535,375
36561:10595,40,2703,2162,1069,875,3632,967,1930,2275
36563:866,361,238,709,262,698,500,901,2139,409
36564:986,81,226,986,780,3137,5767,731,18867,1884
36585:168,719,2318,1205,2715,4308,5738,1326,2068,2337
36595:17,302,654,76,58,650,8,65,84,29
36607:17,302,654,76,58,616,650,8,65,84
36620:17,302,654,76,58,616,650,8,65,84
36642:182,17,302,654,76,58,616,650,8,65
36656:13306,40,2703,2162,1069,875,3632,967,1930,2275
36689:40,2703,2162,1069,875,3632,967,1930,2275,535
36696:669,669,40,2703,2162,225,1069,875,3632,967
36708:3101,1245,17,302,654,76,58,616,650,8
36723:59582,873,931,1276,431,3476,1539,219,718,4697
36727:40,2703,2162,1069,875,3632,967,1930,2275,535
36730:17,302,654,76,58,616,650,8,65,84
36790:40,2703,2162,1069,875,3632,967,1930,2275,1097
36797:1451,17,302,654,76,58,616,650,8,65
36902:2757,866,361,238,709,262,500,901,2139,409
36948:20884,17,302,654,76,58,616,650,8,65
36960:17,302,654,76,58,616,650,8,65,84
36961:1133,40,2703,2162,1069,875,3632,967,1930,2275
36966:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
36979:36370,40,2703,2162,1069,875,3632,967,1930,2275
37050:378,168,719,2318,1205,2715,4308,1460,5738,1326
37053:669,225,924,7680,4292,415,6559,2983,98,1989
37054:40,2703,2162,1069,875,3632,967,1930,2275,535
37058:17,302,654,58,616,866,650,8,65,84
37078:40,2703,2162,1069,875,3632,967,1930,2275,535
37088:17,302,654,76,58,616,650,8,65,84
37143:17,17,302,654,76,58,616,650,8,65
37160:4755,1527,2880,10041,1712,6434,1206,5624,12990,1923
37165:518,518,17,302,654,76,58,616,650,65
37175:17,302,654,76,58,616,650,8,65,84
37177:669,225,924,7680,4292,415,6559,2983,98,1989
37178:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
37212:17,302,654,76,58,616,650,8,65,84
37222:17,302,654,76,58,616,866,650,8,65
37240:62487,866,361,238,709,262,698,500,901,2139
37255:40,2703,2162,1069,875,3632,967,1930,2275,535
37266:2399,40,2703,2162,1069,875,3632,967,1930,2275
37272:225,669,225,924,7680,4292,415,6559,2983,98
37291:10541,40,2703,2162,2548,1069,875,3632,967,1930
37308:40,2703,2162,1069,875,3632,967,1930,2275,535
37313:40,2703,2162,1069,875,3632,967,1930,2275,535
37342:17,302,654,76,58,616,650,8,65,84
37358:17,302,654,76,58,616,650,8,65,84
37380:669,40,2703,2162,225,1069,875,3632,967,924
37389:866,361,238,709,262,698,500,901,2139,409
37398:40,2703,2162,1069,875,3632,967,1930,2275,535
37399:168,719,2318,1205,2715,4308,1460,5738,1326,2068
37404:17,302,654,76,58,616,866,650,8,65
37443:347,3915,6901,7006,6545,3107,3176,2092,2312,1991
37446:866,361,238,709,262,698,500,901,2139,409
37480:866,361,238,709,262,698,500,901,2139,409
37501:24481,873,40,931,2703,2162,1276,431,1069,875
37515:302,654,76,58,616,650,8,65,84,29
37516:17,302,654,76,58,650,8,65,84,29
37521:40,2703,2162,1069,875,3632,967,1930,2275,535
37523:2059,17,302,654,76,58,616,650,8,65
37530:17,302,654,76,58,616,650,8,65,84
37570:40,2703,2162,1069,875,3632,967,1930,2275,535
37585:385,40,2703,2162,1069,875,3632,967,1930,2275
37588:415,40,2703,2162,1069,875,3632,967,1930,2275
37606:17,302,654,76,58,616,650,8,65,84
37666:40,2703,2162,1069,875,3632,967,1930,2275,535
37676:2178,669,40,2703,2162,225,1069,875,3632,967
37692:3088,40,2703,2162,1069,875,3632,967,1930,2275
37701:17,302,654,76,58,616,650,8,65,84
37708:40,2703,2162,1069,875,3632,967,1930,2275,535
37731:17,302,654,76,58,616,650,8,65,84
37735:40,2703,2162,1069,875,3632,967,1930,2275,535
37753:866,361,238,709,262,698,500,901,2139,409
37767:16964,40,2703,2162,1069,875,3632,967,1930,2275
37790:24920,40,2703,2162,1069,875,3632,967,1930,2275
37816:168,40,2703,2162,719,1069,2318,875,840,3632
37849:40,2703,2162,1069,875,3632,967,1930,2275,535
37876:669,873,931,225,1276,431,3476,924,1539,219
37878:30,17,302,654,76,58,616,650,8,65
37910:40,2703,2162,1069,875,3632,967,1930,2275,535
37911:17,302,654,76,58,616,650,8,65,84
37912:17,302,654,76,58,616,650,8,65,84
37918:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
37924:65669,40,2703,2162,1069,875,3632,967,1930,2275
37934:302,654,76,58,616,650,8,65,84,29
37971:17,17,302,654,76,58,616,650,8,65
37987:81,226,986,780,3137,5767,731,18867,1884,754
37988:873,931,1276,431,3476,1539,219,718,4697,8066
37989:17,302,654,76,58,616,866,650,8,65
38028:13166,31037,13166,51158,9777,35087,37419,11482,13770,806
38029:5405,168,719,2318,1205,2715,4308,1460,5738,1326
38037:51343,40,2703,2162,1069,875,3632,967,1930,2275
38057:866,361,238,709,262,698,500,901,2139,409
38073:40,2703,2162,1069,875,3632,967,1930,2275,535
38080:74775,168,40,2703,2162,719,1069,2318,875,3632
38088:168,2318,1205,2715,4308,1460,5738,1326,2068,2337
38108:17,302,654,76,58,616,650,8,65,29
38168:866,361,238,709,262,698,500,901,2139,409
38216:11623,40,2703,2162,1069,875,3632,967,1930,2275
38244:17,302,654,76,58,616,650,8,65,84
38281:17,302,654,76,58,616,650,8,65,84
38362:65,17,302,654,76,58,616,866,650,8
38367:17,302,654,76,58,616,650,8,65,84
38376:17,302,654,76,58,616,650,8,65,84
38391:40,2703,2162,1069,875,3632,967,1930,2275,535
38431:17,302,76,58,616,650,8,65,84,29
38445:43508,40,2703,2162,1069,875,3632,967,1930,2275
38451:866,361,238,709,262,698,500,901,2139,409
38466:96,40,2703,2162,1069,875,3632,967,1930,2275
38480:500,40,2703,2162,1069,875,3632,967,1930,2275
38546:17,302,654,76,58,616,650,8,65,84
38557:117,774,533,4372,311,176,5975,2579,4339,8772
38578:17,302,654,76,58,616,650,8,65,84
38616:81,226,986,780,3137,5767,731,18867,1884,754
38645:18857,866,361,238,709,262,698,500,901,2139
38648:17,302,654,76,58,616,650,8,65,84
38661:6503,40,2703,2162,1069,875,3632,967,1930,2275
38679:21163,40,2703,2162,1069,875,3632,967,1930,2275
38684:866,40,2703,2162,1069,875,3632,967,1930,2275
38685:1119,40,2703,2162,1069,875,3632,967,1930,2275
38686:866,361,238,709,262,698,500,901,2139,409
38691:17,302,654,76,58,616,650,8,65,84
38704:10474,17,302,654,76,58,616,650,8,65
38715:168,719,2318,1205,2715,4308,1460,5738,1326,2068
38736:17426,1352,3704,1709,3307,4444,4825,605,2110,6379
38739:9289,40,2703,2162,1069,875,3632,967,1930,2275
38766:3177,40,2703,2162,1069,875,3632,967,1930,2275
38778:924,669,225,924,7680,4292,415,6559,2983,98
38786:40,2703,2162,1069,875,3632,967,1930,2275,535
38813:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
38868:17,654,76,58,616,650,8,65,84,518
38870:17,302,654,76,58,616,650,8,65,84
38878:2097,17,302,654,76,58,616,650,8,65
38888:40,2703,2162,1069,875,3632,967,1930,2275,347
38897:2548,840,8069,157,3196,197,10541,5111,27070,13049
38945:26381,40,2703,2162,1069,875,3632,967,1930,2275
38967:533,311,5975,8772,11626,3034,13420,7622,7926,603
38983:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
39003:27407,40,2703,2162,1069,875,3632,967,1930,2275
39005:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
39021:873,40,931,2703,2162,1276,431,1069,875,3632
39043:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
39049:9210,40,2703,2162,1069,875,3632,967,1930,2275
39050:14464,17,302,654,76,58,616,650,8,65
39052:925,40,2703,2162,1069,875,3632,967,1930,2275
39074:1847,17,302,654,76,58,616,650,8,65
39083:17,302,654,76,58,616,650,8,65,84
39084:81,226,780,3137,5767,731,18867,1884,754,2967
39092:168,719,2318,1352,1205,2715,3704,4308,1709,1460
39105:6751,17,302,654,76,58,616,650,8,65
39158:873,168,40,931,2703,2162,719,1276,431,1069
39159:866,361,238,709,262,698,500,901,2139,409
39163:3847,40,2703,2162,1069,875,3632,967,1930,2275
39188:361,238,709,262,698,500,901,2139,409,190
39232:18105,17,302,654,76,58,616,650,8,65
39237:17,302,654,76,58,616,866,650,8,65
39291:14444,40,2703,2162,1069,875,3632,967,1930,2275
39295:866,238,709,262,698,500,901,409,190,2265
39296:6606,40,2703,2162,1069,875,3632,967,1930,2275
39308:669,873,931,225,1276,431,3476,924,1539,219
39379:873,931,1276,431,3476,1539,219,718,4697,8066
39391:17,302,654,76,58,616,650,8,65,84
39393:17,302,654,76,58,616,650,8,65,84
39394:533,311,5975,8772,11626,3034,13420,7622,7926,603
39429:3509,7457,16881,822,13817,9134,15376,7046,20567,25366
39430:866,361,238,709,262,698,500,901,2139,409
39432:17,302,654,76,58,616,650,8,65,84
39458:226,986,780,3137,5767,731,18867,1884,754,2967
39469:2377,40,2703,2162,1069,875,3632,1352,967,3704
39515:1744,710,441,1002,46215,3976,4513,3506,1145,1340
39518:48823,40,2703,2162,225,1069,875,3632,967,924
39528:102004,40,2703,2162,1069,875,3632,967,1930,2275
39555:866,361,238,709,262,698,500,901,2139,409
39556:17,302,654,76,58,616,650,8,65,84
39567:3645,40,2703,2162,1069,875,3632,967,1930,2275
39580:17,302,654,76,58,616,866,650,8,65
39592:5253,40,2703,2162,1069,875,117,3632,967,774
39594:568,17,302,654,76,58,616,650,8,65
39617:7624,40,2703,2162,1069,875,3632,967,1930,2275
39623:262,40,2703,2162,1069,875,3632,967,1930,2275
39652:9207,40,2703,2162,1069,875,3632,967,1930,2275
39662:40,2703,2162,1069,875,3632,967,1930,2275,535
39693:40,2703,2162,1069,875,3632,967,1930,2275,535
39694:5145,2048,4600,13894,26191,1477,13192,14010,9497,10285
39707:873,931,1276,431,3476,1539,219,533,718,4697
39718:873,931,1276,431,3476,1539,219,533,718,4697
39730:224,17,302,654,76,58,616,650,8,65
39731:2031,40,2703,2162,1069,875,3632,967,1930,2275
39796:168,40,2703,2162,719,1069,2318,875,2816,3632
39821:669,225,924,7680,4292,415,6559,2983,98,1989
39822:3191,17,302,654,76,58,616,650,8,65
39863:17,302,654,76,58,616,866,650,8,65
39865:40,2703,2162,1069,875,3632,967,1930,2275,535
39876:40,2703,2162,1069,875,3632,967,1930,2275,535
39877:533,311,5975,8772,11626,3034,13420,7622,7926,603
39878:302,654,76,58,616,650,8,65,84,29
39896:669,40,2703,2162,1069,875,3632,967,1930,2275
39903:302,654,76,58,616,650,8,65,84,29
39926:78622,17,302,654,76,58,616,650,8,65
39927:20194,866,361,238,709,262,698,500,901,2139
39932:9238,533,311,5975,8772,11626,3034,13420,7622,7926
39940:17,302,654,76,58,616,650,8,65,84
39967:17,302,654,76,58,616,866,650,8,65
39979:17,302,654,76,58,616,866,650,8,65
39983:17,302,654,76,58,616,650,8,65,84
40040:3368,866,361,238,709,262,698,500,901,2139
40043:361,238,709,262,698,500,901,2139,409,190
40053:17,302,654,76,58,616,650,8,65,84
40055:2703,40,2703,2162,1069,875,3632,967,1930,2275
40069:40,2703,2162,1069,875,3632,967,533,1930,2275
40098:361,238,709,262,698,500,901,2139,409,190
40101:17,302,654,76,58,616,650,8,65,84
40115:168,719,2318,1205,2715,4308,1460,5738,1326,2068
40120:35612,40,2703,2162,1069,875,3632,967,1930,2275
40123:2982,40,2703,2162,1069,875,3632,967,1930,2275
40129:2816,1131,22,1957,814,3661,3842,4481,106,370
40149:17,302,654,58,616,650,8,65,84,29
40158:17,302,654,76,58,616,650,8,65,84
40163:311,5975,8772,11626,3034,13420,7622,7926,603,1758
40189:3476,17,302,654,58,616,650,8,65,84
40190:4463,866,361,238,709,262,698,500,901,2139
40195:17,302,654,76,58,616,650,8,65,84
40196:669,40,2703,2162,1069,875,3632,967,1930,2275
40215:866,361,238,709,262,698,500,901,2139,409
40226:40,2703,2162,1069,875,3632,967,1930,2275,1097
40229:40,2703,2162,1069,875,3632,967,1930,2275,535
40234:866,361,238,709,262,698,500,901,2139,409
40235:17,302,654,76,58,616,650,8,65,84
40258:168,719,2318,1205,2715,4308,1460,5738,2068,2337
40259:1279,669,225,924,7680,4292,415,6559,2983,98
40262:2703,40,2703,2162,1069,875,3632,967,1930,2275
40293:669,168,719,225,2318,1205,924,2715,4308,1460
40307:866,40,2703,2162,1069,875,3632,967,1930,2275
40308:2669,873,40,931,2703,2162,431,1069,875,3632
40316:8627,189,9289,3172,3737,7021,19871,3672,10492,17567
40347:398,17,302,654,76,58,616,650,8,65
40368:669,40,2703,2162,1069,875,3632,967,1930,2275
40427:168,719,2318,1205,2715,4308,1460,5738,1326,2068
40431:14047,17,302,654,76,58,616,866,650,8
40468:4755,1352,3704,1709,3307,1527,4444,2880,4825,605
40472:71243,533,311,5975,8772,11626,3034,13420,7622,7926
40480:13,40,2703,2162,1069,875,3632,967,1930,2275
40489:10039,40,2703,2162,1069,875,3632,967,1930,2275
40493:30646,1352,3704,1709,3307,4444,4825,605,2110,6379
40507:262,40,2703,2162,1069,875,3632,967,1930,2275
40512:18062,40,2703,2162,1069,875,3632,967,1930,2275
40538:17,302,654,76,58,616,650,8,65,84
40563:21163,40,2703,2162,1069,875,3632,967,1930,2275
40586:17,302,654,76,58,616,650,8,65,84
40610:11924,40,2703,2162,1069,875,3632,967,1930,2275
40638:103576,40,2703,2162,1069,875,3632,967,1930,2275
40642:1357,40,2703,2162,1069,875,3632,967,1930,2275
40647:36226,17,302,654,76,58,616,650,8,65
40659:4755,1527,2880,10041,1712,6434,1206,5624,12990,7831
40682:866,361,238,709,262,698,500,901,2139,409
40688:2618,17,302,654,76,58,616,650,8,65
40712:99642,866,361,238,709,262,698,500,901,2139
40727:866,40,2703,2162,1069,875,3632,967,1930,2275
40750:59514,669,225,924,7680,4292,415,6559,2983,98
40761:15470,17,302,654,76,58,616,650,8,65
40782:17,302,654,76,58,616,650,8,65,84
40789:17,302,654,76,58,616,650,8,65,84
40790:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
40801:17,302,654,76,58,616,650,8,65,84
40852:34647,40,2703,2162,1069,875,3632,967,1930,2275
40864:40,2703,2162,1069,875,3632,967,1930,2275,535
40905:4686,40,2703,2162,1069,875,3632,967,1930,2275
40924:17,17,302,654,76,58,616,650,8,65
40926:2492,168,719,2318,1205,2715,4308,1460,5738,1326
40952:17,302,654,76,58,616,650,8,65,84
40960:17,302,654,76,58,616,650,8,65,84
41019:31037,13166,51158,9777,35087,37419,11482,13770,806,32797
41025:6294,40,2703,2162,1069,875,3632,967,1930,2275
41027:17,302,654,76,58,616,650,8,65,84
41055:719,2318,1205,2715,4308,1460,5738,1326,2068,2337
41077:4204,40,2703,2162,1069,875,3632,967,1930,2275
41080:168,719,2318,1205,2715,4308,1460,5738,1326,2068
41089:17,302,654,76,58,616,650,8,65,84
41119:669,225,924,7680,4292,415,6559,2983,98,1989
41128:40,2703,2162,1069,875,3632,967,1930,2275,535
41147:866,361,238,709,262,698,500,901,409,190
41153:6503,17,302,654,76,58,616,650,8,65
41159:17,302,654,76,58,616,650,8,65,84
41174:40,2703,2162,1069,875,3632,967,533,1930,2275
41176:96,40,2703,2162,1069,875,3632,967,1930,2275
41181:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
41184:40,2703,2162,1069,875,3632,967,1930,2275,535
41226:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
41227:302,654,76,58,616,650,8,65,29,518
41237:64191,168,719,2318,1205,2715,4308,1460,5738,1326
41253:15,17,302,654,76,58,616,650,8,65
41261:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
41286:669,225,924,7680,4292,415,6559,2983,98,1989
41297:17,302,654,76,58,616,650,8,65,84
41300:40,2703,2162,1069,875,3632,967,1930,2275,535
41301:53529,53529,669,225,924,7680,4292,415,6559,2983
41302:76,40,2703,2162,1069,875,3632,967,1930,2275
41310:17,302,654,76,58,616,866,650,8,65
41337:25636,40,2703,2162,1069,875,3632,967,1930,2275
41399:1239,17,302,654,76,58,616,650,8,65
41401:17,302,654,76,58,616,650,8,65,84
41402:4755,1527,2880,10041,1712,6434,1206,5624,12990,1923
41410:73797,40,2703,2162,1069,875,3632,967,1930,2275
41424:17,302,654,76,58,616,650,8,65,84
41430:81,226,873,986,931,780,1276,431,3137,3476
41462:15111,40,2703,2162,1069,875,3632,967,1930,2275
41464:168,719,2318,1205,2715,4308,1460,5738,1326,2068
41465:6304,40,2703,2162,1069,875,3632,967,1930,2275
41483:17,302,654,76,616,650,8,65,84,29
41484:40,2703,2162,1069,875,3632,967,1930,2275,1097
41485:17,302,654,76,58,616,650,8,65,84
41493:669,669,225,924,7680,4292,415,6559,2983,98
41508:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
41509:40,2703,2162,1069,875,3632,967,1930,2275,535
41510:17,302,654,76,58,616,650,8,65,84
41575:17,302,654,58,616,866,650,8,65,84
41681:40,2703,2162,1069,875,3632,967,1930,2275,535
41683:866,361,238,709,262,698,500,901,2139,409
41703:17,302,654,76,58,616,650,8,65,84
41792:17,302,654,76,58,616,650,8,65,84
41813:17,302,654,76,58,616,650,8,65,84
41814:40,2703,2162,1069,875,3632,967,1930,2275,535
41816:2703,40,2703,2162,1069,875,3632,967,1930,2275
41820:168,719,2318,1205,2715,4308,1460,5738,1326,2068
41846:17,302,654,76,58,616,650,8,65,84
41859:873,40,931,2703,2162,1276,431,1069,875,3632
41871:8882,40,2703,2162,1069,875,3632,967,1930,2275
41886:40,2703,2162,1069,875,3632,967,1930,2275,535
41888:75131,40,2703,2162,1069,875,3632,967,1930,2275
41901:17,302,654,76,58,616,650,8,65,84
41910:17,302,654,76,58,616,866,650,8,65
41944:6759,17,302,654,76,58,616,650,8,65
41947:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
41975:40,2703,2162,1069,875,3632,967,1930,2275,535
41979:12720,40,2703,2162,1069,875,3632,967,1930,2275
42005:40,2703,2162,1069,875,3632,967,1930,2275,347
42030:17,302,654,76,58,616,650,8,65,84
42033:866,669,361,238,709,262,698,901,2139,409
42040:21684,40,2703,2162,1069,875,3632,967,1930,2275
42045:5101,40,2703,2162,1069,875,3632,967,1930,2275
42086:866,238,709,262,698,500,901,2139,409,190
42105:40,2703,2162,1069,875,3632,967,1930,2275,535
42157:669,40,2703,2162,225,1069,875,3632,967,924
42174:7178,17,302,654,76,58,616,650,8,65
42179:17,302,654,76,58,616,650,8,65,84
42184:40,2703,2162,1069,875,3632,967,1930,2275,535
42193:866,361,238,709,262,698,500,901,2139,409
42229:533,311,5975,8772,11626,3034,13420,7622,7926,603
42238:2703,40,2703,2162,1069,875,3632,967,1930,2275
42270:866,40,2703,2162,1069,875,3632,967,1930,2275
42278:40,2703,2162,1069,875,3632,967,1930,2275,535
42309:168,719,2318,1205,2715,4308,1460,5738,1326,347
42310:5287,5287,873,40,931,2703,2162,1276,431,1744
42313:866,40,2703,2162,1069,875,3632,967,1930,2275
42365:17,302,654,76,58,616,650,8,65,84
42436:17,302,654,76,58,616,650,8,65,84
42461:17,302,654,76,58,616,650,8,65,84
42462:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
42470:68417,40,2703,2162,1069,875,3632,967,1930,2275
42490:13889,17,302,654,76,58,616,866,650,8
42495:17,302,654,76,58,616,650,8,65,84
42500:17,302,654,76,58,616,650,8,65,84
42556:719,40,2703,2162,1069,875,3632,967,1930,2275
42568:866,361,238,709,262,698,500,901,2139,409
42571:17,302,654,76,58,616,650,8,65,84
42583:866,361,238,709,262,698,500,901,2139,409
42590:302,654,76,58,616,650,8,65,84,29
42622:77204,866,361,238,709,262,698,500,901,2139
42625:3039,40,2703,2162,1069,875,3632,967,1930,2275
42651:40,2703,2162,1069,875,3632,967,1930,2275,535
42654:50414,17,302,654,76,58,616,650,8,65
42697:40,2703,2162,719,1069,2318,875,3632,967,1205
42698:17,302,654,76,58,616,866,650,8,65
42699:44,40,2703,2162,1069,875,3632,967,1930,2275
42700:17,302,654,76,58,616,650,8,65,84
42703:81,226,986,780,3137,5767,731,18867,1884,754
